Date,AveragePrice,Total Volume,year,region
2018-01-28,1.57,93625.03,2018,Albany
2018-01-21,1.69,135196.35,2018,Albany
2018-01-14,1.42,95246.38,2018,Albany
2018-01-07,1.13,98540.22,2018,Albany
2018-01-28,1.08,559460.44,2018,Atlanta
2018-01-21,1.1,639421.29,2018,Atlanta
2018-01-14,1.1,670766.04,2018,Atlanta
2018-01-07,0.98,713915.8,2018,Atlanta
2018-01-28,1.12,1152539.42,2018,BaltimoreWashington
2018-01-21,1.18,1102213.13,2018,BaltimoreWashington
2018-01-14,1.49,799726.89,2018,BaltimoreWashington
2018-01-07,1.5,771313.78,2018,BaltimoreWashington
2018-01-28,1.12,105025.45,2018,Boise
2018-01-21,1.25,88727.77,2018,Boise
2018-01-14,1.15,111113.11,2018,Boise
2018-01-07,1.3,85697.65,2018,Boise
2018-01-28,1.22,800274.4,2018,Boston
2018-01-21,1.12,999783.13,2018,Boston
2018-01-14,1.49,533150.49,2018,Boston
2018-01-07,1.28,685417.51,2018,Boston
2018-01-28,1.27,158637.92,2018,BuffaloRochester
2018-01-21,1.29,161887.27,2018,BuffaloRochester
2018-01-14,1.32,159070.65,2018,BuffaloRochester
2018-01-07,1.28,161876.76,2018,BuffaloRochester
2018-01-28,1.16,6134040.58,2018,California
2018-01-21,1.12,6610010.64,2018,California
2018-01-14,1.27,5927016.73,2018,California
2018-01-07,1.19,5756632.36,2018,California
2018-01-28,1.37,247893.13,2018,Charlotte
2018-01-21,1.11,331324.99,2018,Charlotte
2018-01-14,1.38,251260.54,2018,Charlotte
2018-01-07,1.36,243301.08,2018,Charlotte
2018-01-28,1.36,947968.47,2018,Chicago
2018-01-21,1.42,951648.11,2018,Chicago
2018-01-14,1.64,762997.53,2018,Chicago
2018-01-07,1.5,842141.42,2018,Chicago
2018-01-28,0.92,281913.49,2018,CincinnatiDayton
2018-01-21,0.89,321809.3,2018,CincinnatiDayton
2018-01-14,1.15,243366.13,2018,CincinnatiDayton
2018-01-07,0.91,303592.92,2018,CincinnatiDayton
2018-01-28,1.03,187523.2,2018,Columbus
2018-01-21,0.99,214353.02,2018,Columbus
