Date,AveragePrice,Total Volume,year,region
2017-05-28,1.8,121869.11,2017,Albany
2017-05-21,1.38,100256.85,2017,Albany
2017-05-14,1.77,96750.67,2017,Albany
2017-05-07,1.47,127193.26,2017,Albany
2017-05-28,1.23,523993.71,2017,Atlanta
2017-05-21,1.2,526840.14,2017,Atlanta
2017-05-14,1.18,568923.79,2017,Atlanta
2017-05-07,1.1,726726.65,2017,Atlanta
2017-05-28,1.75,779183.52,2017,BaltimoreWashington
2017-05-21,1.67,750139.67,2017,BaltimoreWashington
2017-05-14,1.59,731952.61,2017,BaltimoreWashington
2017-05-07,1.37,1097981.24,2017,BaltimoreWashington
2017-05-28,1.21,100415.9,2017,Boise
2017-05-21,1.29,86532.91,2017,Boise
2017-05-14,1.2,94466.25,2017,Boise
2017-05-07,1.09,121483.27,2017,Boise
2017-05-28,1.73,602637.88,2017,Boston
2017-05-21,1.69,572421.46,2017,Boston
2017-05-14,1.62,610348.46,2017,Boston
2017-05-07,1.49,676849.88,2017,Boston
2017-05-28,1.64,160484.02,2017,BuffaloRochester
2017-05-21,1.71,139635.02,2017,BuffaloRochester
2017-05-14,1.55,152142.57,2017,BuffaloRochester
2017-05-07,1.71,174746.25,2017,BuffaloRochester
2017-05-28,1.32,6160751.92,2017,California
2017-05-21,1.35,5599003.03,2017,California
2017-05-14,1.17,6370622.3,2017,California
2017-05-07,1.08,7872203.23,2017,California
2017-05-28,1.5,237363.56,2017,Charlotte
2017-05-21,1.5,227842.05,2017,Charlotte
2017-05-14,1.41,224626.96,2017,Charlotte
2017-05-07,1.36,303551.54,2017,Charlotte
2017-05-28,1.63,781085.77,2017,Chicago
2017-05-21,1.64,764241.14,2017,Chicago
2017-05-14,1.6,792532.64,2017,Chicago
2017-05-07,1.51,976084.98,2017,Chicago
2017-05-28,0.96,303442.79,2017,CincinnatiDayton
2017-05-21,1.0,260725.3,2017,CincinnatiDayton
2017-05-14,0.76,313988.97,2017,CincinnatiDayton
2017-05-07,0.6,538518.77,2017,CincinnatiDayton
2017-05-28,1.24,182566.46,2017,Columbus
2017-05-21,1.16,180283.53,2017,Columbus
2017-05-14,0.99,210349.0,2017,Columbus
2017-05-07,0.93,276421.87,2017,Columbus
2017-05-28,0.93,1386906.1,2017,DallasFtWorth
2017-05-21,0.91,1291606.06,2017,DallasFtWorth
2017-05-14,0.95,1292071.56,2017,DallasFtWorth
2017-05-07,0.89,1473846.78,2017,DallasFtWorth
2017-05-28,1.19,835834.41,2017,Denver
2017-05-21,1.23,750701.05,2017,Denver
2017-05-14,1.23,781305.34,2017,Denver
2017-05-07,1.13,904098.6,2017,Denver
2017-05-28,1.29,361905.98,2017,Detroit
2017-05-21,1.32,307674.16,2017,Detroit
2017-05-14,1.03,445350.61,2017,Detroit
2017-05-07,0.99,625475.58,2017,Detroit
2017-05-28,1.85,165718.77,2017,GrandRapids
2017-05-21,1.88,148499.08,2017,GrandRapids
2017-05-14,1.87,151273.21,2017,GrandRapids
2017-05-07,1.46,254982.52,2017,GrandRapids
2017-05-28,1.37,3562841.46,2017,GreatLakes
2017-05-21,1.34,3415474.26,2017,GreatLakes
2017-05-14,1.19,3901825.7,2017,GreatLakes
2017-05-07,1.1,5308891.12,2017,GreatLakes
2017-05-28,1.56,275488.47,2017,HarrisburgScranton
2017-05-21,1.51,244638.89,2017,HarrisburgScranton
2017-05-14,1.54,239036.52,2017,HarrisburgScranton
2017-05-07,1.51,301180.77,2017,HarrisburgScranton
2017-05-28,1.85,304340.56,2017,HartfordSpringfield
2017-05-21,1.8,279086.43,2017,HartfordSpringfield
2017-05-14,1.76,285282.2,2017,HartfordSpringfield
2017-05-07,1.61,369499.67,2017,HartfordSpringfield
2017-05-28,0.87,1315258.8,2017,Houston
2017-05-21,0.83,1262476.33,2017,Houston
2017-05-14,0.79,1444023.34,2017,Houston
2017-05-07,0.74,1789051.94,2017,Houston
2017-05-28,1.19,188284.12,2017,Indianapolis
2017-05-21,1.09,185608.56,2017,Indianapolis
2017-05-14,0.85,268519.12,2017,Indianapolis
2017-05-07,0.93,290014.77,2017,Indianapolis
