Date,AveragePrice,Total Volume,year,region
2016-11-27,1.52,58171.89,2016,Albany
2016-11-20,1.56,70089.51,2016,Albany
2016-11-13,1.62,63608.01,2016,Albany
2016-11-06,1.63,57178.2,2016,Albany
2016-11-27,1.22,372144.31,2016,Atlanta
2016-11-20,1.14,448936.04,2016,Atlanta
2016-11-13,1.25,408260.87,2016,Atlanta
2016-11-06,1.29,393826.35,2016,Atlanta
2016-11-27,1.49,539924.84,2016,BaltimoreWashington
2016-11-20,1.6,566160.06,2016,BaltimoreWashington
2016-11-13,1.73,559978.64,2016,BaltimoreWashington
2016-11-06,1.8,537945.82,2016,BaltimoreWashington
2016-11-27,1.22,51941.45,2016,Boise
2016-11-20,1.27,62526.51,2016,Boise
2016-11-13,1.28,67212.14,2016,Boise
2016-11-06,1.37,59587.14,2016,Boise
2016-11-27,1.45,391257.01,2016,Boston
2016-11-20,1.39,475677.35,2016,Boston
2016-11-13,1.56,397601.1,2016,Boston
2016-11-06,1.62,366175.49,2016,Boston
2016-11-27,1.57,73261.05,2016,BuffaloRochester
2016-11-20,1.63,78675.66,2016,BuffaloRochester
2016-11-13,1.6,87366.58,2016,BuffaloRochester
2016-11-06,1.64,81691.65,2016,BuffaloRochester
2016-11-27,1.21,4185900.67,2016,California
2016-11-20,1.32,4253815.59,2016,California
2016-11-13,1.48,3848128.2,2016,California
2016-11-06,1.68,3395058.42,2016,California
2016-11-27,1.54,131453.85,2016,Charlotte
2016-11-20,1.57,135608.11,2016,Charlotte
2016-11-13,1.64,144089.12,2016,Charlotte
2016-11-06,1.57,142095.92,2016,Charlotte
2016-11-27,1.1,581638.75,2016,Chicago
2016-11-20,1.13,694873.06,2016,Chicago
2016-11-13,1.82,436710.91,2016,Chicago
2016-11-06,2.07,376476.71,2016,Chicago
2016-11-27,1.09,183176.26,2016,CincinnatiDayton
2016-11-20,0.98,242174.1,2016,CincinnatiDayton
2016-11-13,1.07,249072.9,2016,CincinnatiDayton
2016-11-06,1.08,239233.63,2016,CincinnatiDayton
2016-11-27,1.1,134305.97,2016,Columbus
2016-11-20,1.33,117299.16,2016,Columbus
2016-11-13,1.38,116814.65,2016,Columbus
2016-11-06,1.41,114207.94,2016,Columbus
2016-11-27,0.9,851579.21,2016,DallasFtWorth
2016-11-20,1.0,910226.05,2016,DallasFtWorth
2016-11-13,1.08,894000.36,2016,DallasFtWorth
2016-11-06,1.14,894904.55,2016,DallasFtWorth
2016-11-27,1.3,455469.67,2016,Denver
