Date,AveragePrice,Total Volume,year,region
2017-08-27,1.61,75471.56,2017,Albany
2017-08-20,1.61,74620.33,2017,Albany
2017-08-13,1.52,133070.41,2017,Albany
2017-08-06,1.53,92938.17,2017,Albany
2017-08-27,1.49,458036.12,2017,Atlanta
2017-08-20,1.43,475921.53,2017,Atlanta
2017-08-13,1.37,534058.7,2017,Atlanta
2017-08-06,1.36,518140.33,2017,Atlanta
2017-08-27,1.66,653598.86,2017,BaltimoreWashington
2017-08-20,1.57,691636.14,2017,BaltimoreWashington
2017-08-13,1.48,697320.96,2017,BaltimoreWashington
2017-08-06,1.47,695848.77,2017,BaltimoreWashington
2017-08-27,1.3,93803.53,2017,Boise
2017-08-20,1.37,88030.54,2017,Boise
2017-08-13,1.51,70716.83,2017,Boise
2017-08-06,1.54,73710.09,2017,Boise
2017-08-27,1.79,455915.26,2017,Boston
2017-08-20,1.77,474982.44,2017,Boston
2017-08-13,1.52,624419.06,2017,Boston
2017-08-06,1.55,604758.68,2017,Boston
2017-08-27,1.33,147839.98,2017,BuffaloRochester
2017-08-20,1.34,142109.31,2017,BuffaloRochester
2017-08-13,1.32,144618.71,2017,BuffaloRochester
2017-08-06,1.32,155635.24,2017,BuffaloRochester
2017-08-27,1.78,4360013.67,2017,California
2017-08-20,1.64,4524974.68,2017,California
2017-08-13,1.26,5862368.39,2017,California
2017-08-06,1.36,5655955.05,2017,California
2017-08-27,1.58,208438.23,2017,Charlotte
2017-08-20,1.52,212479.12,2017,Charlotte
2017-08-13,1.47,209771.02,2017,Charlotte
2017-08-06,1.43,206493.73,2017,Charlotte
2017-08-27,1.93,624618.47,2017,Chicago
2017-08-20,1.88,674811.14,2017,Chicago
2017-08-13,1.89,640354.46,2017,Chicago
2017-08-06,1.72,692140.55,2017,Chicago
2017-08-27,1.31,253876.89,2017,CincinnatiDayton
2017-08-20,1.15,307618.14,2017,CincinnatiDayton
2017-08-13,1.34,261153.8,2017,CincinnatiDayton
2017-08-06,1.46,236484.9,2017,CincinnatiDayton
2017-08-27,1.26,176231.47,2017,Columbus
2017-08-20,1.23,211279.9,2017,Columbus
2017-08-13,1.52,151390.04,2017,Columbus
2017-08-06,1.21,194759.03,2017,Columbus
2017-08-27,1.13,1090966.44,2017,DallasFtWorth
2017-08-20,0.99,1163466.68,2017,DallasFtWorth
2017-08-13,1.0,1263766.23,2017,DallasFtWorth
2017-08-06,0.98,1253537.5,2017,DallasFtWorth
2017-08-27,1.1,896083.2,2017,Denver
2017-08-20,1.2,877603.13,2017,Denver
2017-08-13,1.46,635905.08,2017,Denver
2017-08-06,1.43,638888.58,2017,Denver
2017-08-27,1.32,304000.24,2017,Detroit
2017-08-20,1.25,388250.81,2017,Detroit
2017-08-13,1.55,286679.02,2017,Detroit
2017-08-06,1.25,400745.99,2017,Detroit
2017-08-27,1.74,112023.41,2017,GrandRapids
2017-08-20,1.7,124908.76,2017,GrandRapids
2017-08-13,1.7,125212.99,2017,GrandRapids
2017-08-06,1.45,167234.75,2017,GrandRapids
2017-08-27,1.49,2973144.04,2017,GreatLakes
2017-08-20,1.44,3378088.25,2017,GreatLakes
2017-08-13,1.57,2971011.18,2017,GreatLakes
2017-08-06,1.42,3357719.29,2017,GreatLakes
2017-08-27,1.48,214056.41,2017,HarrisburgScranton
2017-08-20,1.47,212934.98,2017,HarrisburgScranton
2017-08-13,1.43,238229.99,2017,HarrisburgScranton
2017-08-06,1.37,235902.96,2017,HarrisburgScranton
2017-08-27,1.78,220520.33,2017,HartfordSpringfield
2017-08-20,1.74,223619.15,2017,HartfordSpringfield
2017-08-13,1.63,263624.63,2017,HartfordSpringfield
2017-08-06,1.6,262304.2,2017,HartfordSpringfield
2017-08-27,1.16,1109914.22,2017,Houston
2017-08-20,1.01,1096227.54,2017,Houston
2017-08-13,0.99,1332232.95,2017,Houston
2017-08-06,0.99,1192888.53,2017,Houston
2017-08-27,1.29,179853.82,2017,Indianapolis
2017-08-20,1.39,174633.06,2017,Indianapolis
2017-08-13,1.49,154354.18,2017,Indianapolis
2017-08-06,1.35,170536.59,2017,Indianapolis
2017-08-27,1.63,138021.2,2017,Jacksonville
2017-08-20,1.63,150828.78,2017,Jacksonville
2017-08-13,1.49,171995.95,2017,Jacksonville
2017-08-06,1.44,148237.94,2017,Jacksonville
2017-08-27,1.48,203947.9,2017,LasVegas
2017-08-20,1.26,261684.23,2017,LasVegas
2017-08-13,1.18,323793.98,2017,LasVegas
2017-08-06,1.3,283779.47,2017,LasVegas
2017-08-27,1.66,2117126.8,2017,LosAngeles
2017-08-20,1.45,2309865.74,2017,LosAngeles
2017-08-13,1.19,2832849.85,2017,LosAngeles
2017-08-06,1.22,2742628.31,2017,LosAngeles
2017-08-27,1.62,80466.47,2017,Louisville
2017-08-20,1.56,88644.49,2017,Louisville
2017-08-13,1.38,93447.51,2017,Louisville
2017-08-06,1.3,95140.94,2017,Louisville
2017-08-27,1.65,450204.59,2017,MiamiFtLauderdale
2017-08-20,1.7,468514.7,2017,MiamiFtLauderdale
2017-08-13,1.51,568797.63,2017,MiamiFtLauderdale
2017-08-06,1.48,501154.94,2017,MiamiFtLauderdale
2017-08-27,1.5,2617107.98,2017,Midsouth
2017-08-20,1.41,2865414.36,2017,Midsouth
2017-08-13,1.37,2902604.84,2017,Midsouth
2017-08-06,1.34,2907563.95,2017,Midsouth
2017-08-27,1.28,184465.49,2017,Nashville
2017-08-20,1.07,261757.88,2017,Nashville
2017-08-13,1.05,268655.66,2017,Nashville
2017-08-06,1.13,243526.27,2017,Nashville
2017-08-27,1.46,229748.3,2017,NewOrleansMobile
2017-08-20,1.46,226946.53,2017,NewOrleansMobile
2017-08-13,1.39,236698.78,2017,NewOrleansMobile
2017-08-06,1.33,240983.48,2017,NewOrleansMobile
2017-08-27,1.81,1100987.66,2017,NewYork
2017-08-20,1.75,1057188.97,2017,NewYork
2017-08-13,1.58,1267239.35,2017,NewYork
2017-08-06,1.56,1277419.69,2017,NewYork
2017-08-27,1.7,3374546.02,2017,Northeast
2017-08-20,1.68,3417507.87,2017,Northeast
2017-08-13,1.49,4323440.02,2017,Northeast
2017-08-06,1.52,4132666.26,2017,Northeast
