Date,AveragePrice,Total Volume,year,region
2015-02-22,1.07,45675.05,2015,Albany
2015-02-15,1.06,41567.62,2015,Albany
2015-02-08,0.99,51253.97,2015,Albany
2015-02-01,0.99,70873.6,2015,Albany
2015-02-22,1.1,431308.56,2015,Atlanta
2015-02-15,1.06,427391.28,2015,Atlanta
2015-02-08,1.03,433883.91,2015,Atlanta
2015-02-01,0.96,636771.37,2015,Atlanta
2015-02-22,1.11,749845.79,2015,BaltimoreWashington
2015-02-15,1.25,637319.34,2015,BaltimoreWashington
2015-02-08,1.09,844931.21,2015,BaltimoreWashington
2015-02-01,1.06,1007418.76,2015,BaltimoreWashington
2015-02-22,0.99,76836.1,2015,Boise
2015-02-15,1.14,61221.98,2015,Boise
2015-02-08,1.07,69970.75,2015,Boise
2015-02-01,0.91,113578.24,2015,Boise
2015-02-22,1.23,355432.28,2015,Boston
2015-02-15,1.2,399883.99,2015,Boston
2015-02-08,1.04,609985.34,2015,Boston
2015-02-01,1.22,490022.14,2015,Boston
2015-02-22,1.41,109546.92,2015,BuffaloRochester
2015-02-15,1.44,100207.14,2015,BuffaloRochester
2015-02-08,1.36,132760.1,2015,BuffaloRochester
2015-02-01,1.33,153920.35,2015,BuffaloRochester
2015-02-22,0.96,5951871.32,2015,California
2015-02-15,0.96,5699944.93,2015,California
2015-02-08,0.91,5871224.58,2015,California
2015-02-01,0.85,9032180.67,2015,California
2015-02-22,1.08,201741.43,2015,Charlotte
2015-02-15,1.22,156798.51,2015,Charlotte
2015-02-08,1.17,150139.38,2015,Charlotte
2015-02-01,0.98,254009.7,2015,Charlotte
2015-02-22,1.18,773078.09,2015,Chicago
2015-02-15,1.17,726401.24,2015,Chicago
2015-02-08,1.13,729325.61,2015,Chicago
2015-02-01,0.91,1133491.66,2015,Chicago
2015-02-22,0.93,183072.02,2015,CincinnatiDayton
2015-02-15,0.94,169950.37,2015,CincinnatiDayton
2015-02-08,0.93,186617.2,2015,CincinnatiDayton
2015-02-01,0.86,300905.18,2015,CincinnatiDayton
2015-02-22,1.09,114280.87,2015,Columbus
2015-02-15,1.05,106663.68,2015,Columbus
2015-02-08,0.96,128078.27,2015,Columbus
2015-02-01,0.87,216653.06,2015,Columbus
2015-02-22,0.8,1116600.76,2015,DallasFtWorth
2015-02-15,0.77,1020856.87,2015,DallasFtWorth
2015-02-08,0.67,1207167.54,2015,DallasFtWorth
2015-02-01,0.68,1391089.32,2015,DallasFtWorth
2015-02-22,1.0,899302.8,2015,Denver
2015-02-15,1.12,629074.28,2015,Denver
2015-02-08,0.95,766576.39,2015,Denver
2015-02-01,0.93,990211.57,2015,Denver
2015-02-22,1.15,250888.8,2015,Detroit
2015-02-15,1.16,255597.63,2015,Detroit
2015-02-08,1.11,268195.87,2015,Detroit
2015-02-01,0.92,539750.77,2015,Detroit
2015-02-22,1.31,129295.86,2015,GrandRapids
2015-02-15,1.21,136761.35,2015,GrandRapids
2015-02-08,1.24,132621.01,2015,GrandRapids
2015-02-01,0.94,309471.69,2015,GrandRapids
2015-02-22,1.16,2730224.03,2015,GreatLakes
2015-02-15,1.15,2610004.41,2015,GreatLakes
