Date,AveragePrice,Total Volume,year,region
2016-06-26,1.5,133086.66,2016,Albany
2016-06-19,1.42,112817.51,2016,Albany
2016-06-12,1.38,111394.5,2016,Albany
2016-06-05,1.47,115857.12,2016,Albany
2016-06-26,0.85,606856.8,2016,Atlanta
2016-06-19,0.78,692767.07,2016,Atlanta
2016-06-12,0.78,608386.28,2016,Atlanta
2016-06-05,0.75,691201.38,2016,Atlanta
2016-06-26,1.36,830072.5,2016,BaltimoreWashington
2016-06-19,1.37,850692.3,2016,BaltimoreWashington
2016-06-12,1.34,850862.92,2016,BaltimoreWashington
2016-06-05,1.33,860858.18,2016,BaltimoreWashington
2016-06-26,0.69,127961.84,2016,Boise
2016-06-19,0.7,129020.17,2016,Boise
2016-06-12,0.67,68721.61,2016,Boise
2016-06-05,0.63,95948.06,2016,Boise
2016-06-26,1.33,626972.88,2016,Boston
2016-06-19,1.32,649660.14,2016,Boston
2016-06-12,1.29,632855.52,2016,Boston
2016-06-05,1.26,634989.55,2016,Boston
2016-06-26,1.26,160806.44,2016,BuffaloRochester
2016-06-19,1.23,169756.02,2016,BuffaloRochester
2016-06-12,1.15,182471.54,2016,BuffaloRochester
2016-06-05,1.15,173445.42,2016,BuffaloRochester
2016-06-26,1.03,6407277.49,2016,California
2016-06-19,1.06,6528056.18,2016,California
2016-06-12,1.01,6506234.86,2016,California
2016-06-05,0.94,7365675.31,2016,California
2016-06-26,1.28,200520.74,2016,Charlotte
2016-06-19,1.21,238720.78,2016,Charlotte
2016-06-12,1.25,209095.62,2016,Charlotte
2016-06-05,1.25,209797.27,2016,Charlotte
2016-06-26,1.18,860170.92,2016,Chicago
2016-06-19,1.2,882074.39,2016,Chicago
2016-06-12,1.3,770843.17,2016,Chicago
2016-06-05,1.2,885602.82,2016,Chicago
2016-06-26,0.92,280229.89,2016,CincinnatiDayton
2016-06-19,0.91,311127.56,2016,CincinnatiDayton
2016-06-12,1.05,237773.53,2016,CincinnatiDayton
2016-06-05,0.85,310345.06,2016,CincinnatiDayton
2016-06-26,1.04,201923.72,2016,Columbus
2016-06-19,1.13,172220.11,2016,Columbus
2016-06-12,1.13,163638.65,2016,Columbus
2016-06-05,1.07,175046.12,2016,Columbus
2016-06-26,0.85,1277488.6,2016,DallasFtWorth
2016-06-19,0.87,1236820.38,2016,DallasFtWorth
2016-06-12,0.84,1272166.49,2016,DallasFtWorth
2016-06-05,0.82,1343656.34,2016,DallasFtWorth
2016-06-26,0.98,773677.84,2016,Denver
2016-06-19,1.0,791013.5,2016,Denver
2016-06-12,0.96,819664.78,2016,Denver
2016-06-05,0.85,939081.28,2016,Denver
2016-06-26,1.13,344391.38,2016,Detroit
2016-06-19,1.0,442961.17,2016,Detroit
2016-06-12,0.98,414532.49,2016,Detroit
2016-06-05,0.92,473131.2,2016,Detroit
2016-06-26,1.26,183547.1,2016,GrandRapids
2016-06-19,1.26,216299.96,2016,GrandRapids
2016-06-12,1.36,167703.13,2016,GrandRapids
2016-06-05,0.93,310903.8,2016,GrandRapids
2016-06-26,1.13,3643417.33,2016,GreatLakes
2016-06-19,1.1,3955098.89,2016,GreatLakes
2016-06-12,1.15,3443333.94,2016,GreatLakes
2016-06-05,1.01,4188245.99,2016,GreatLakes
2016-06-26,1.24,277479.27,2016,HarrisburgScranton
2016-06-19,1.26,267235.79,2016,HarrisburgScranton
2016-06-12,1.24,250231.06,2016,HarrisburgScranton
2016-06-05,1.23,267225.88,2016,HarrisburgScranton
2016-06-26,1.41,329620.35,2016,HartfordSpringfield
2016-06-19,1.5,335704.35,2016,HartfordSpringfield
2016-06-12,1.47,324963.11,2016,HartfordSpringfield
2016-06-05,1.46,303118.06,2016,HartfordSpringfield
2016-06-26,0.88,1186692.39,2016,Houston
2016-06-19,0.89,1153583.3,2016,Houston
2016-06-12,0.83,1209996.42,2016,Houston
2016-06-05,0.85,1182841.54,2016,Houston
2016-06-26,1.15,183555.06,2016,Indianapolis
2016-06-19,1.13,193533.04,2016,Indianapolis
2016-06-12,1.12,186723.32,2016,Indianapolis
2016-06-05,1.05,208086.58,2016,Indianapolis
2016-06-26,1.19,159128.77,2016,Jacksonville
2016-06-19,0.94,226775.36,2016,Jacksonville
2016-06-12,1.2,151428.59,2016,Jacksonville
2016-06-05,0.95,221144.08,2016,Jacksonville
2016-06-26,0.94,352406.76,2016,LasVegas
2016-06-19,0.91,364254.89,2016,LasVegas
2016-06-12,0.94,348022.24,2016,LasVegas
2016-06-05,0.89,410770.75,2016,LasVegas
2016-06-26,0.85,3258184.45,2016,LosAngeles
2016-06-19,0.9,3237847.21,2016,LosAngeles
2016-06-12,0.83,3248769.26,2016,LosAngeles
2016-06-05,0.76,3715458.49,2016,LosAngeles
2016-06-26,1.06,98077.6,2016,Louisville
2016-06-19,1.09,98289.94,2016,Louisville
2016-06-12,1.16,84926.73,2016,Louisville
2016-06-05,1.09,99179.74,2016,Louisville
2016-06-26,1.25,540206.17,2016,MiamiFtLauderdale
2016-06-19,0.99,812334.69,2016,MiamiFtLauderdale
2016-06-12,1.28,503076.75,2016,MiamiFtLauderdale
2016-06-05,0.99,786071.68,2016,MiamiFtLauderdale
2016-06-26,1.17,3095673.83,2016,Midsouth
2016-06-19,1.16,3304967.62,2016,Midsouth
2016-06-12,1.15,3122351.17,2016,Midsouth
2016-06-05,1.14,3223814.39,2016,Midsouth
2016-06-26,0.98,195471.62,2016,Nashville
2016-06-19,0.89,232084.2,2016,Nashville
2016-06-12,0.97,190921.36,2016,Nashville
2016-06-05,0.88,223368.78,2016,Nashville
2016-06-26,1.05,267116.01,2016,NewOrleansMobile
2016-06-19,0.97,293340.02,2016,NewOrleansMobile
2016-06-12,0.95,283922.91,2016,NewOrleansMobile
2016-06-05,0.89,291490.49,2016,NewOrleansMobile
2016-06-26,1.2,1622151.78,2016,NewYork
2016-06-19,1.5,1372612.33,2016,NewYork
2016-06-12,1.44,1485642.35,2016,NewYork
2016-06-05,1.47,1447580.25,2016,NewYork
2016-06-26,1.28,4840949.87,2016,Northeast
2016-06-19,1.4,4506892.62,2016,Northeast
2016-06-12,1.34,4599028.54,2016,Northeast
2016-06-05,1.35,4570515.87,2016,Northeast
2016-06-26,1.28,497816.81,2016,NorthernNewEngland
2016-06-19,1.26,485945.76,2016,NorthernNewEngland
2016-06-12,1.19,472020.49,2016,NorthernNewEngland
2016-06-05,1.18,471356.84,2016,NorthernNewEngland
2016-06-26,1.18,333568.95,2016,Orlando
2016-06-19,0.97,454278.32,2016,Orlando
2016-06-12,1.24,293811.97,2016,Orlando
2016-06-05,0.97,448117.51,2016,Orlando
2016-06-26,1.24,478874.92,2016,Philadelphia
2016-06-19,1.46,421529.12,2016,Philadelphia
2016-06-12,1.44,426671.94,2016,Philadelphia
2016-06-05,1.44,450346.65,2016,Philadelphia
2016-06-26,0.6,1360168.72,2016,PhoenixTucson
2016-06-19,0.62,1348891.94,2016,PhoenixTucson
2016-06-12,0.81,991221.27,2016,PhoenixTucson
2016-06-05,0.67,1197277.61,2016,PhoenixTucson
2016-06-26,1.39,110772.26,2016,Pittsburgh
2016-06-19,1.42,104127.89,2016,Pittsburgh
2016-06-12,1.41,102412.83,2016,Pittsburgh
2016-06-05,1.38,111137.97,2016,Pittsburgh
2016-06-26,1.03,2101835.6,2016,Plains
2016-06-19,0.87,2559002.86,2016,Plains
2016-06-12,1.04,2104834.28,2016,Plains
2016-06-05,0.93,2330438.23,2016,Plains
2016-06-26,0.92,662145.29,2016,Portland
2016-06-19,0.86,682680.66,2016,Portland
2016-06-12,0.85,626226.63,2016,Portland
2016-06-05,0.78,942774.69,2016,Portland
2016-06-26,1.12,297550.9,2016,RaleighGreensboro
2016-06-19,1.12,313757.2,2016,RaleighGreensboro
2016-06-12,1.09,298517.24,2016,RaleighGreensboro
2016-06-05,1.11,308049.48,2016,RaleighGreensboro
2016-06-26,1.0,259281.86,2016,RichmondNorfolk
2016-06-19,0.99,278178.65,2016,RichmondNorfolk
2016-06-12,0.96,280191.2,2016,RichmondNorfolk
2016-06-05,0.98,268775.52,2016,RichmondNorfolk
2016-06-26,1.02,141407.11,2016,Roanoke
2016-06-19,1.0,158224.62,2016,Roanoke
2016-06-12,0.99,152148.72,2016,Roanoke
2016-06-05,0.96,151372.89,2016,Roanoke
2016-06-26,1.25,464446.2,2016,Sacramento
2016-06-19,1.2,508036.18,2016,Sacramento
2016-06-12,1.15,501159.1,2016,Sacramento
2016-06-05,1.17,521408.99,2016,Sacramento
2016-06-26,0.89,595917.64,2016,SanDiego
2016-06-19,0.98,573831.3,2016,SanDiego
2016-06-12,0.88,596634.56,2016,SanDiego
2016-06-05,0.83,661159.79,2016,SanDiego
2016-06-26,1.5,749554.87,2016,SanFrancisco
2016-06-19,1.44,800921.02,2016,SanFrancisco
2016-06-12,1.45,770382.05,2016,SanFrancisco
2016-06-05,1.35,899154.46,2016,SanFrancisco
2016-06-26,1.03,638550.37,2016,Seattle
2016-06-19,0.97,677710.31,2016,Seattle
2016-06-12,1.01,666340.59,2016,Seattle
2016-06-05,0.86,866343.38,2016,Seattle
2016-06-26,1.07,367778.6,2016,SouthCarolina
2016-06-19,0.97,451741.89,2016,SouthCarolina
2016-06-12,1.04,357902.32,2016,SouthCarolina
2016-06-05,0.94,416168.39,2016,SouthCarolina
2016-06-26,0.89,6046264.46,2016,SouthCentral
2016-06-19,0.89,6005535.29,2016,SouthCentral
2016-06-12,0.85,6195284.67,2016,SouthCentral
2016-06-05,0.83,6351400.69,2016,SouthCentral
2016-06-26,1.09,3619364.21,2016,Southeast
