Date,AveragePrice,Total Volume,year,region
2015-04-26,1.22,49585.46,2015,Albany
2015-04-19,1.19,49064.73,2015,Albany
2015-04-12,1.13,48364.29,2015,Albany
2015-04-05,1.16,47362.13,2015,Albany
2015-04-26,1.12,448596.76,2015,Atlanta
2015-04-19,1.12,430966.34,2015,Atlanta
2015-04-12,0.99,451101.89,2015,Atlanta
2015-04-05,1.04,383139.49,2015,Atlanta
2015-04-26,1.29,747841.09,2015,BaltimoreWashington
2015-04-19,1.28,762862.62,2015,BaltimoreWashington
2015-04-12,1.15,837629.62,2015,BaltimoreWashington
2015-04-05,1.29,688065.45,2015,BaltimoreWashington
2015-04-26,0.96,88111.17,2015,Boise
2015-04-19,0.99,89694.96,2015,Boise
2015-04-12,1.19,66246.3,2015,Boise
2015-04-05,1.09,76704.46,2015,Boise
2015-04-26,1.28,465911.37,2015,Boston
2015-04-19,1.15,504619.83,2015,Boston
2015-04-12,1.26,408485.16,2015,Boston
2015-04-05,1.27,449818.01,2015,Boston
2015-04-26,1.41,136964.3,2015,BuffaloRochester
2015-04-19,1.42,139612.52,2015,BuffaloRochester
2015-04-12,1.42,118172.53,2015,BuffaloRochester
2015-04-05,1.44,124145.62,2015,BuffaloRochester
2015-04-26,1.15,4923565.04,2015,California
2015-04-19,1.05,5871080.81,2015,California
2015-04-12,1.06,5636644.51,2015,California
2015-04-05,1.12,5467155.55,2015,California
2015-04-26,1.2,182141.55,2015,Charlotte
2015-04-19,1.18,180944.22,2015,Charlotte
2015-04-12,1.17,204005.24,2015,Charlotte
2015-04-05,1.19,177919.28,2015,Charlotte
2015-04-26,1.24,779868.01,2015,Chicago
2015-04-19,1.24,832529.06,2015,Chicago
2015-04-12,1.24,710718.98,2015,Chicago
2015-04-05,1.27,751812.42,2015,Chicago
2015-04-26,1.06,214469.51,2015,CincinnatiDayton
2015-04-19,1.02,226978.72,2015,CincinnatiDayton
2015-04-12,1.02,188937.83,2015,CincinnatiDayton
2015-04-05,1.06,196168.6,2015,CincinnatiDayton
2015-04-26,1.02,161438.17,2015,Columbus
2015-04-19,1.0,172913.44,2015,Columbus
2015-04-12,1.07,129397.39,2015,Columbus
2015-04-05,1.09,126109.82,2015,Columbus
2015-04-26,0.81,1102639.51,2015,DallasFtWorth
2015-04-19,0.8,1137811.87,2015,DallasFtWorth
2015-04-12,0.72,1266899.55,2015,DallasFtWorth
2015-04-05,0.77,1324348.89,2015,DallasFtWorth
2015-04-26,1.19,620827.49,2015,Denver
2015-04-19,1.08,797021.22,2015,Denver
2015-04-12,1.05,858680.51,2015,Denver
2015-04-05,1.19,645727.95,2015,Denver
2015-04-26,1.01,361243.2,2015,Detroit
2015-04-19,0.96,468643.05,2015,Detroit
2015-04-12,1.02,271182.01,2015,Detroit
2015-04-05,1.11,295385.41,2015,Detroit
2015-04-26,1.09,189609.49,2015,GrandRapids
2015-04-19,0.93,310672.4,2015,GrandRapids
2015-04-12,1.13,147494.24,2015,GrandRapids
2015-04-05,1.22,157721.54,2015,GrandRapids
2015-04-26,1.14,3234024.32,2015,GreatLakes
2015-04-19,1.06,3857605.11,2015,GreatLakes
2015-04-12,1.11,2895992.9,2015,GreatLakes
2015-04-05,1.18,2938918.81,2015,GreatLakes
2015-04-26,1.21,234322.13,2015,HarrisburgScranton
2015-04-19,1.17,237429.16,2015,HarrisburgScranton
2015-04-12,1.18,201544.53,2015,HarrisburgScranton
2015-04-05,1.21,216376.66,2015,HarrisburgScranton
2015-04-26,1.36,277178.42,2015,HartfordSpringfield
2015-04-19,1.35,271198.73,2015,HartfordSpringfield
2015-04-12,1.25,251083.39,2015,HartfordSpringfield
2015-04-05,1.33,246967.21,2015,HartfordSpringfield
2015-04-26,0.79,1082231.89,2015,Houston
2015-04-19,0.82,933033.17,2015,Houston
2015-04-12,0.79,1096074.97,2015,Houston
2015-04-05,0.83,1249645.2,2015,Houston
2015-04-26,1.24,158499.41,2015,Indianapolis
2015-04-19,1.08,179103.3,2015,Indianapolis
2015-04-12,1.15,146422.18,2015,Indianapolis
2015-04-05,1.17,151260.15,2015,Indianapolis
2015-04-26,1.21,127939.11,2015,Jacksonville
2015-04-19,1.17,124795.93,2015,Jacksonville
2015-04-12,0.99,180970.46,2015,Jacksonville
2015-04-05,1.1,146744.37,2015,Jacksonville
2015-04-26,0.88,334718.74,2015,LasVegas
2015-04-19,0.82,336520.6,2015,LasVegas
2015-04-12,0.76,369817.99,2015,LasVegas
2015-04-05,0.81,360356.29,2015,LasVegas
2015-04-26,1.02,2355703.98,2015,LosAngeles
2015-04-19,0.93,2901188.07,2015,LosAngeles
2015-04-12,0.93,2799667.4,2015,LosAngeles
2015-04-05,1.01,2603114.56,2015,LosAngeles
2015-04-26,1.21,65742.4,2015,Louisville
2015-04-19,1.01,95959.08,2015,Louisville
2015-04-12,0.97,88236.19,2015,Louisville
2015-04-05,1.08,75626.3,2015,Louisville
2015-04-26,1.25,476017.06,2015,MiamiFtLauderdale
2015-04-19,1.23,434025.46,2015,MiamiFtLauderdale
2015-04-12,1.0,692569.85,2015,MiamiFtLauderdale
2015-04-05,1.11,510738.88,2015,MiamiFtLauderdale
2015-04-26,1.2,2699614.5,2015,Midsouth
2015-04-19,1.18,2711008.32,2015,Midsouth
2015-04-12,1.13,2829416.58,2015,Midsouth
2015-04-05,1.19,2519677.31,2015,Midsouth
2015-04-26,1.08,166556.79,2015,Nashville
2015-04-19,1.11,140649.3,2015,Nashville
2015-04-12,1.0,158490.37,2015,Nashville
2015-04-05,1.06,155074.03,2015,Nashville
2015-04-26,0.96,265739.79,2015,NewOrleansMobile
2015-04-19,0.93,263486.63,2015,NewOrleansMobile
2015-04-12,0.97,235709.99,2015,NewOrleansMobile
2015-04-05,0.99,237821.61,2015,NewOrleansMobile
2015-04-26,1.44,1295589.61,2015,NewYork
2015-04-19,1.42,1332514.63,2015,NewYork
2015-04-12,1.43,1084407.8,2015,NewYork
2015-04-05,1.41,1244324.47,2015,NewYork
2015-04-26,1.36,3646363.66,2015,Northeast
2015-04-19,1.31,3786141.18,2015,Northeast
2015-04-12,1.33,3203213.09,2015,Northeast
2015-04-05,1.34,3467770.71,2015,Northeast
2015-04-26,1.24,311879.23,2015,NorthernNewEngland
2015-04-19,1.13,346561.62,2015,NorthernNewEngland
2015-04-12,1.16,306250.63,2015,NorthernNewEngland
2015-04-05,1.19,309143.83,2015,NorthernNewEngland
2015-04-26,1.23,257307.97,2015,Orlando
2015-04-19,1.23,231777.27,2015,Orlando
2015-04-12,0.99,375363.86,2015,Orlando
2015-04-05,1.1,300679.66,2015,Orlando
2015-04-26,1.46,385541.99,2015,Philadelphia
2015-04-19,1.43,389414.29,2015,Philadelphia
2015-04-12,1.44,335389.56,2015,Philadelphia
2015-04-05,1.43,365947.19,2015,Philadelphia
2015-04-26,0.53,1272428.72,2015,PhoenixTucson
2015-04-19,0.51,1366844.88,2015,PhoenixTucson
2015-04-12,0.66,1019280.57,2015,PhoenixTucson
2015-04-05,0.57,1320320.85,2015,PhoenixTucson
2015-04-26,1.44,79976.86,2015,Pittsburgh
2015-04-19,1.49,75775.26,2015,Pittsburgh
2015-04-12,1.5,69339.77,2015,Pittsburgh
2015-04-05,1.29,76146.82,2015,Pittsburgh
2015-04-26,1.13,1787071.74,2015,Plains
2015-04-19,1.12,1801956.87,2015,Plains
2015-04-12,0.97,2160085.64,2015,Plains
2015-04-05,1.13,1668243.39,2015,Plains
2015-04-26,0.95,571442.54,2015,Portland
2015-04-19,0.99,610658.64,2015,Portland
2015-04-12,1.16,433703.29,2015,Portland
2015-04-05,1.22,432729.65,2015,Portland
2015-04-26,1.16,259623.56,2015,RaleighGreensboro
2015-04-19,1.13,255436.55,2015,RaleighGreensboro
2015-04-12,1.1,274985.46,2015,RaleighGreensboro
2015-04-05,1.12,245491.91,2015,RaleighGreensboro
2015-04-26,1.11,235546.11,2015,RichmondNorfolk
2015-04-19,1.1,231641.21,2015,RichmondNorfolk
2015-04-12,1.11,213032.44,2015,RichmondNorfolk
2015-04-05,1.14,222122.63,2015,RichmondNorfolk
2015-04-26,1.09,137885.58,2015,Roanoke
2015-04-19,1.08,144665.27,2015,Roanoke
2015-04-12,1.13,129698.87,2015,Roanoke
2015-04-05,1.19,121569.73,2015,Roanoke
2015-04-26,1.27,366719.82,2015,Sacramento
2015-04-19,1.19,415841.32,2015,Sacramento
2015-04-12,1.24,382583.75,2015,Sacramento
2015-04-05,1.23,404333.75,2015,Sacramento
2015-04-26,1.11,435990.48,2015,SanDiego
2015-04-19,1.04,488094.98,2015,SanDiego
2015-04-12,1.01,515246.69,2015,SanDiego
2015-04-05,1.11,469883.87,2015,SanDiego
2015-04-26,1.39,680839.21,2015,SanFrancisco
2015-04-19,1.23,818816.7,2015,SanFrancisco
2015-04-12,1.33,729890.28,2015,SanFrancisco
2015-04-05,1.33,742539.71,2015,SanFrancisco
2015-04-26,1.19,490426.14,2015,Seattle
2015-04-19,1.13,570030.63,2015,Seattle
2015-04-12,1.33,396728.35,2015,Seattle
2015-04-05,1.26,466120.48,2015,Seattle
2015-04-26,1.1,319659.25,2015,SouthCarolina
2015-04-19,1.08,322940.72,2015,SouthCarolina
2015-04-12,1.05,356627.38,2015,SouthCarolina
2015-04-05,1.1,311646.73,2015,SouthCarolina
2015-04-26,0.83,5578980.69,2015,SouthCentral
2015-04-19,0.82,5593885.09,2015,SouthCentral
2015-04-12,0.8,5930072.71,2015,SouthCentral
2015-04-05,0.83,6368728.85,2015,SouthCentral
2015-04-26,1.16,3011225.49,2015,Southeast
2015-04-19,1.14,2857156.51,2015,Southeast
2015-04-12,1.0,3781504.91,2015,Southeast
2015-04-05,1.08,3140456.17,2015,Southeast
2015-04-26,1.08,80443.94,2015,Spokane
2015-04-19,1.03,91379.33,2015,Spokane
2015-04-12,1.21,64529.74,2015,Spokane
2015-04-05,1.15,73681.06,2015,Spokane
2015-04-26,1.37,178200.42,2015,StLouis
2015-04-19,1.34,184979.95,2015,StLouis
2015-04-12,1.21,214125.11,2015,StLouis
2015-04-05,1.36,159461.64,2015,StLouis
2015-04-26,1.4,48811.05,2015,Syracuse
2015-04-19,1.4,52800.83,2015,Syracuse
2015-04-12,1.36,46828.88,2015,Syracuse
2015-04-05,1.38,50015.81,2015,Syracuse
2015-04-26,1.19,304135.67,2015,Tampa
2015-04-19,1.16,280464.73,2015,Tampa
2015-04-12,0.99,425033.14,2015,Tampa
2015-04-05,1.09,354134.22,2015,Tampa
2015-04-26,1.07,30894157.8,2015,TotalUS
2015-04-19,1.03,33091256.26,2015,TotalUS
2015-04-12,1.02,32046401.64,2015,TotalUS
2015-04-05,1.06,31500669.44,2015,TotalUS
2015-04-26,0.9,6013312.36,2015,West
2015-04-19,0.88,6612422.28,2015,West
2015-04-12,0.98,5609471.36,2015,West
2015-04-05,0.95,5929718.67,2015,West
2015-04-26,0.74,899632.66,2015,WestTexNewMexico
2015-04-19,0.7,961001.34,2015,WestTexNewMexico
2015-04-12,0.76,840314.58,2015,WestTexNewMexico
2015-04-05,0.76,938880.6,2015,WestTexNewMexico
2015-04-26,1.9,929.61,2015,Albany
2015-04-19,1.96,1516.24,2015,Albany
2015-04-12,1.76,1634.59,2015,Albany
2015-04-05,1.93,1526.1,2015,Albany
2015-04-26,2.01,4447.09,2015,Atlanta
2015-04-19,1.63,6705.06,2015,Atlanta
2015-04-12,1.79,6687.31,2015,Atlanta
2015-04-05,1.74,5558.81,2015,Atlanta
2015-04-26,1.7,13466.97,2015,BaltimoreWashington
2015-04-19,1.64,15852.99,2015,BaltimoreWashington
2015-04-12,1.66,15999.82,2015,BaltimoreWashington
2015-04-05,1.63,14551.96,2015,BaltimoreWashington
2015-04-26,1.36,2154.49,2015,Boise
2015-04-19,1.69,1453.59,2015,Boise
